,time,text,deaths,death_score,injuries,injury_score,location,tweet_loc
18,2021-08-18T08:51:32.000Z,"The Death Toll From #Haiti's #Earthquake Rises By 500 To 1,941\n\nhttps://t.co/yB0lrzir8y",1600,-1,1840,-1,Haiti,"[38.9296592, 20.9137751, 39.5785981, 22.2576464]"
19,2021-08-18T04:31:03.000Z,"#Haiti #earthquake: Death toll reaches nearly 2,000\nhttps://t.co/Q44tkr6uiD",1242,-1,3000,-1,Haiti,"[103.7014313, 1.4264073, 103.9747568, 1.6244]"
20,2021-08-18T01:50:44.000Z,"The death toll in Haiti’s devastating earthquake surged to nearly 2,000 as the search for survivors was hampered by heavy rains brought by Tropical Storm Grace https://t.co/2cYzLuDlj8 #PrayForHaiti #HaitiRelief #haitiearthquake #prayerispowerful #TropicalStormGrace",2000,-1,5000,-1,Haiti,"[-0.254563, 51.463873, -0.177653, 51.532901]"
21,2021-08-17T21:19:55.000Z,"The Haiti earthquake death toll is now over 1900 people. And the conditions that occur after such an enormous natural disaster are also perfect for an intensified spread of communicable diseases, including COVID-19. The need for humanitarian and medical aid cannot be overstated.",1901,-1,-1,-1,Haiti,"[-74.026675, 40.683935, -73.910408, 40.877483]"
22,2021-08-17T14:43:01.000Z,"As earthquake death toll climbs in #Haiti, affected regions remain inaccessible by road, but that hasn't stopped our teams from delivering vital aid. Humanity &amp; Inclusion already has a fleet of 10 boats serving the hardest-hit region by sea.\n\nRead more: https://t.co/VBEkJVFfVy",4000,-1,300,-1,Haiti,"[-74.4798235, 18.0214258, -71.6284598, 20.0894352]"
23,2021-08-17T04:54:43.000Z,"Whilst our team assesses needs in #Haiti the latest from the ground is &gt;1,400 deaths, &gt;6,900 injured and tens of thousands displaced as &gt;45,000 homes are destroyed or badly damaged from the recent #earthquake",1260,-1,8200,-1,Haiti,"[-0.3229167, 51.3428601, -0.234011, 51.437266]"
24,2021-08-16T21:27:51.000Z,"#PrayForHaiti \n\nDevastating Photos From Haiti Earthquake Show Extent Of Death Toll, Injuries, Hopelessness https://t.co/QASoRJXmEp",5000,-1,500000,-1,Haiti,"[-118.668404, 33.704538, -118.155409, 34.337041]"
25,2021-08-16T17:29:38.000Z,"@NJGuy4Biden @GOP Or close to home humanitarian news-Death toll of powerful earthquake in Haiti soars to 1,297-",1297,-1,-1,-1,Haiti,"[-97.233811, 32.586565, -97.037464, 32.817135]"
26,2021-08-16T10:32:27.000Z,"the fall of #Afghanistan  is huge news but another long suffering country has had a disastrous event too. #Haiti\nBBC News - Haiti earthquake: Rescuers search for survivors as death toll climbs to 1,297\nhttps://t.co/smlc2b3wta",1297,-1,-1,-1,Haiti,"[-9.3668222, 52.2799713, -8.1558156, 52.7568583]"
27,2021-08-16T08:50:09.000Z,While there is too much focus on #Afghanistan today another major global news is the #Haiti earthquake killing around 1300 people. A major tragedy for the #carribbean nation.,1300,-1,5000,-1,Haiti,"[77.302126, 28.443981, 77.695326, 28.647131]"
28,2021-08-16T04:02:13.000Z,"Every passing day, death toll from earthquake in #Haiti is increasing. Ya ALLAH, reham.",5000,-1,600,-1,Haiti,"[74.267586, 31.451222, 74.449387, 31.612417]"
29,2021-08-16T03:45:30.000Z,Over 1200 fatalities reported in #Haiti Earthquake https://t.co/gNfvhDc7sv,1200,-1,6000,-1,Haiti,"[-93.581326, 41.636771, -93.541837, 41.6733128]"
30,2021-08-16T03:34:06.000Z,Death toll rises to 1300 at #Haiti,1300,-1,-1,-1,Haiti,"[-95.438435, 29.497739, -95.215364, 29.59803]"
31,2021-08-15T22:50:45.000Z,I’ve learned that 5 people who worship at LoganFirst #umc have family in Haiti impacted by earthquake.  Some injuries and destroyed homes (no deaths we know of at this time).  Please pray.  We will collect a special love offering,5,-1,-1,-1,Haiti,"[-86.4139514, 40.721652, -86.29038, 40.779044]"
32,2021-08-15T21:35:15.000Z,Death toll in massive #Haiti quake jumps to 724: govt https://t.co/7nXVhGj2Fh,724,-1,4000,-1,Haiti,"[36.6645733, -1.3890532, 37.0626672, -1.1606735]"
33,2021-08-15T20:37:36.000Z,#Earthquake in #HAITI\nhttps://t.co/glN5yUwkiF\n\nPORT-AU-PRINCE (Reuters) -  The death toll from a devastating earthquake in Haiti rose to 724 on Sunday as rescue workers scrambled to find survivors buried un...,724,-1,-1,-1,Haiti,"[-80.498527, 25.65479, -80.4158778, 25.6886916]"
34,2021-08-15T19:20:01.000Z,Haiti death toll is standing at 724ppl and counting #Haitiearthquake2021,729,-1,7460,-1,Port au Prince (Haiti),"[-61.9305415, 10.0424194, -60.4930236, 11.3585325]"
35,2021-08-15T17:53:22.000Z,"Sending prayers 🙏 up for #Haiti \n\nOver 700 dead after Haiti earthquake, rescuers continue searching for survivors #NewsBreak  https://t.co/WCbIyLNzxv",700,-1,-1,-1,Haiti,"[-80.389019, 35.9341262, -80.100949, 36.240211]"
36,2021-08-15T17:01:28.000Z,"Let's pray for our brothers and sisters in Haiti as the death toll continues to rise over 700 people from the tropical storm. @ Atlanta, Georgia https://t.co/RafEfZ5d7a",700,-1,-1,-1,Haiti,"[-84.576827, 33.6475029, -84.289385, 33.8868859]"
37,2021-08-15T16:23:51.000Z,"Gosh, another huge earthquake / tsunami in Haiti. \n\nDeath toll over 700.\n\n#PrayForHaiti 🙏🏻",700,-1,50500,-1,Haïti.,"[-103.0026515, 33.615765, -94.431332, 37.002328]"
38,2021-08-15T13:33:06.000Z,Thanks everyone for their calls and messages. My family are well but the overall death toll continues to rise with over 300 deaths so far as the authorities continue to search for bodies in rubble of collapsed building/houses. Let's keep praying for #Haiti. Better days ahead,300,-1,4000,-1,Haiti,"[-0.510364798739281, 51.2867019756122, 0.334043461659515, 51.6918240878432]"
39,2021-08-15T11:19:42.000Z,Haiti earthquake: Death toll rises to 304 and state of emergency declared following 7.2-magnitude earthquake in western #Haiti| World News | Sky News #Haitiearthquake2021 https://t.co/4GDU4nZ6VI,304,-1,2000,-1,Haiti,"[101.6682318, 3.1049064, 101.7423782, 3.1921549]"
40,2021-08-15T04:50:16.000Z,Earthquake of 7.2 magnitude hits #Haiti. Devastating and tragic news. 300 feared death and massive damages to infrastructure. #HaitiQuake 😭 https://t.co/fkLwEHAjYT,300,-1,20000,-1,Haiti,"[72.4367386, 22.9232559, 72.7037246, 23.1046616]"
41,2021-08-15T04:01:58.000Z,"Due to 7.2-magnitude earthquake struck Haiti, at least 304 people died, wounding more than 1,800 others, and causing a landslide which blocked a national highway.\nThe number of casualties is expected to increase.\n #PrayForHaiti #haitiearthquake #Haiti https://t.co/GSF5xicK1O",304,-1,15000,-1,Haiti,"[79.6505263, 5.9213829, 81.8787816, 9.8359375]"
42,2021-08-14T23:48:03.000Z,"The death toll in #Haiti increased to at least 304, the country's civil protection agency confirmed to @ABC News. \n\nOver 1,800 people are injured. #EarthquakeHaiti",40000,-1,30000,-1,Haiti,"[-66.041626, 18.424088, -65.981677, 18.457703]"
43,2021-08-14T23:47:34.000Z,"The magnitude 7.2 quake severely damaged several cities in #Haiti, burying people in the rubble of collapsed buildings. It was more powerful than the 2010 #earthquake, which killed more than 220,000 people. @tnatw \n\nhttps://t.co/Pe0PTg114B",40000,-1,10000,-1,Haiti,"[-2.033651, 52.381063, -1.74763, 52.60687]"
44,2021-08-14T23:46:23.000Z,"Haiti might collapse. Massive earthquake likely to kill at least 100k, Prime Ministers assassinated last month, incoming direct hit category 4 hurricane AND covid pandemic\n\nIt’s too much for an underdeveloped country to withstand. They need help ASAP",100000,-1,8000,-1,Haiti,"[-118.369186, 33.8729138, -118.343796, 33.902665]"
45,2021-08-14T22:53:50.000Z,"Shocking &amp; devastating news of another #earthquake in #Haiti w/high death toll, many injured &amp; missing, huge damage. My heartfelt sympathy &amp; condolences 2 the good people of #Haiti. We stand w/them. Let's re-double our @UN efforts in #HumanitarianAid, #relief, #governance. 🇭🇹🇸🇰🇺🇳 https://t.co/XHJHxboUP2",59,-1,9000,-1,Haiti,"[16.833182, 47.7313888, 22.5662056, 49.6138237]"
46,2021-08-14T22:31:07.000Z,Horrific toll in #Haitiearthquake2021 https://t.co/4bKX3uVWtN,23071,-1,19200,-1,Haiti,"[-79.76259, 40.477383, -71.777492, 45.015851]"
47,2021-08-14T21:03:46.000Z,"Let’s keep Haiti 🇭🇹 #Haiti in our prayers. The toll has risen to at least 227 deaths, with hundreds injured and missing, after a 7.2 magnitude earthquake struck Haiti. Prime Minister Ariel Henry said he was rushing aid to damaged towns and hospitals overwhelmed with casualties.",226,-1,30000,-1,Haiti,"[-61.0797364, 13.7079554, -60.872973, 14.1101013]"
48,2021-08-14T19:50:12.000Z,DEVELOPING: At least 227 people confirmed dead after 7.2M #earthquake rocks Haiti; death toll expected to rise. #BREAKING,2770,-1,2000,-1,Haiti,"[-122.523373, 48.910742, -122.413813, 48.9649531]"
49,2021-08-14T19:04:33.000Z,JUST IN: Haiti #earthquake Death Toll rises to 29.,29,-1,-1,-1,Haiti,"[-122.523373, 48.910742, -122.413813, 48.9649531]"
50,2021-08-14T16:51:31.000Z,A lot of damage in Okay. So far 29 reported deaths. #haitiearthquake #tranbleman #lescayes #ayiti #haiti https://t.co/ZPTHugLeD3,29,-1,-1,-1,Haiti,"[-74.4798235, 18.0214258, -71.6284598, 20.0894352]"
51,2021-08-14T14:25:53.000Z,"Collapsed structures in the aftermath of the quake. #Haiti was earlier struck by 7.0 #earthquake in 2010 which killed more than 220,000 people. Prayers for people for Haiti. #haitiearthquake https://t.co/67wIolkOz7",220000,-1,70,-1,Haiti,"[66.654132, 23.703272, 71.124185, 28.529442]"
52,2021-08-14T13:49:49.000Z,"BREAKING: 7.2 magnitude earthquake reported near #Haiti, according to @USGS_Quakes. Multiple reports of deaths and significant damage in the western part of the country. @wsvn",4,-1,150000,-1,Haiti,"[-80.160678, 25.843873, -80.145169, 25.85511]"
